,Year,Data,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genres
735,2022,"{'adult': False, 'backdrop_path': '/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg', 'genre_ids': [27, 9648], 'id': 646385, 'original_language': 'en', 'original_title': 'Scream', 'overview': 'Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.', 'popularity': 8.3489, 'poster_path': '/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg', 'release_date': '2022-01-12', 'title': 'Scream', 'video': False, 'vote_average': 6.689, 'vote_count': 3611}",False,/ifUfE79O1raUwbaQRIB7XnFz5ZC.jpg,"[27, 9648]",646385,en,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",8.3489,/1m3W6cpgwuIyjtg5nSnPx7yFkXW.jpg,2022-01-12,Scream,False,6.689,3611,"['Horror', 'Mystery']"
736,2022,"{'adult': False, 'backdrop_path': '/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg', 'genre_ids': [18, 35], 'id': 615777, 'original_language': 'en', 'original_title': 'Babylon', 'overview': ""A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s."", 'popularity': 5.7333, 'poster_path': '/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg', 'release_date': '2022-12-22', 'title': 'Babylon', 'video': False, 'vote_average': 7.374, 'vote_count': 3528}",False,/5fxTB08O7CW1hAcN2MWOKodp1h1.jpg,"[18, 35]",615777,en,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",5.7333,/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,2022-12-22,Babylon,False,7.374,3528,"['Drama', 'Comedy']"
737,2022,"{'adult': False, 'backdrop_path': '/8rft8A9nH43IReybFtYt21ezfMK.jpg', 'genre_ids': [99], 'id': 899082, 'original_language': 'en', 'original_title': 'Harry Potter 20th Anniversary: Return to Hogwarts', 'overview': 'An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.', 'popularity': 5.3435, 'poster_path': '/jntLBq0MLR3hrwKaTQswxACRPMs.jpg', 'release_date': '2022-01-01', 'title': 'Harry Potter 20th Anniversary: Return to Hogwarts', 'video': False, 'vote_average': 7.306, 'vote_count': 3451}",False,/8rft8A9nH43IReybFtYt21ezfMK.jpg,[99],899082,en,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",5.3435,/jntLBq0MLR3hrwKaTQswxACRPMs.jpg,2022-01-01,Harry Potter 20th Anniversary: Return to Hogwarts,False,7.306,3451,['Documentary']
738,2022,"{'adult': False, 'backdrop_path': '/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg', 'genre_ids': [878, 12, 28], 'id': 406759, 'original_language': 'en', 'original_title': 'Moonfall', 'overview': 'A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.', 'popularity': 7.7733, 'poster_path': '/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg', 'release_date': '2022-02-02', 'title': 'Moonfall', 'video': False, 'vote_average': 6.265, 'vote_count': 3390}",False,/8QpzqK3nPGxpqpKqhe6QasTGBWQ.jpg,"[878, 12, 28]",406759,en,Moonfall,A mysterious force knocks the moon from its orbit around Earth and sends it hurtling on a collision course with life as we know it.,7.7733,/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg,2022-02-02,Moonfall,False,6.265,3390,"['Science Fiction', 'Adventure', 'Action']"
739,2022,"{'adult': False, 'backdrop_path': '/9ZznETDyfPWVugRiv0jfGrkRftw.jpg', 'genre_ids': [35, 18], 'id': 937278, 'original_language': 'en', 'original_title': 'A Man Called Otto', 'overview': 'When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.', 'popularity': 8.2282, 'poster_path': '/130H1gap9lFfiTF9iDrqNIkFvC9.jpg', 'release_date': '2022-12-28', 'title': 'A Man Called Otto', 'video': False, 'vote_average': 7.754, 'vote_count': 3292}",False,/9ZznETDyfPWVugRiv0jfGrkRftw.jpg,"[35, 18]",937278,en,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",8.2282,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,2022-12-28,A Man Called Otto,False,7.754,3292,"['Comedy', 'Drama']"
740,2022,"{'adult': False, 'backdrop_path': '/g0QOqKDcXK4k4or6n2Z8zWRl9Uv.jpg', 'genre_ids': [10749, 18, 35], 'id': 818647, 'original_language': 'es', 'original_title': 'A través de mi ventana', 'overview': ""Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections."", 'popularity': 9.2647, 'poster_path': '/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg', 'release_date': '2022-02-04', 'title': 'Through My Window', 'video': False, 'vote_average': 7.363, 'vote_count': 3278}",False,/g0QOqKDcXK4k4or6n2Z8zWRl9Uv.jpg,"[10749, 18, 35]",818647,es,A través de mi ventana,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",9.2647,/jmkpZvMVIRrMFevxzOubSBfG0s0.jpg,2022-02-04,Through My Window,False,7.363,3278,"['Romance', 'Drama', 'Comedy']"
741,2022,"{'adult': False, 'backdrop_path': '/2JeIqOdSM5nC1SQmuhUOfj3iB1U.jpg', 'genre_ids': [16, 14, 12, 18], 'id': 555604, 'original_language': 'en', 'original_title': ""Guillermo del Toro's Pinocchio"", 'overview': ""During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations."", 'popularity': 7.4505, 'poster_path': '/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg', 'release_date': '2022-11-09', 'title': ""Guillermo del Toro's Pinocchio"", 'video': False, 'vote_average': 8.042, 'vote_count': 3169}",False,/2JeIqOdSM5nC1SQmuhUOfj3iB1U.jpg,"[16, 14, 12, 18]",555604,en,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",7.4505,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,2022-11-09,Guillermo del Toro's Pinocchio,False,8.042,3169,"['Animation', 'Fantasy', 'Adventure', 'Drama']"
742,2022,"{'adult': False, 'backdrop_path': '/1vXD5HXqkhvsXFHE7KmCPZGPR1e.jpg', 'genre_ids': [18, 35], 'id': 674324, 'original_language': 'en', 'original_title': 'The Banshees of Inisherin', 'overview': 'Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.', 'popularity': 6.2141, 'poster_path': '/4yFG6cSPaCaPhyJ1vtGOtMD1lgh.jpg', 'release_date': '2022-10-20', 'title': 'The Banshees of Inisherin', 'video': False, 'vote_average': 7.454, 'vote_count': 3114}",False,/1vXD5HXqkhvsXFHE7KmCPZGPR1e.jpg,"[18, 35]",674324,en,The Banshees of Inisherin,"Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",6.2141,/4yFG6cSPaCaPhyJ1vtGOtMD1lgh.jpg,2022-10-20,The Banshees of Inisherin,False,7.454,3114,"['Drama', 'Comedy']"
743,2022,"{'adult': False, 'backdrop_path': '/b5Sq1p2qnLNlaU9XOwjNNdbWmkP.jpg', 'genre_ids': [27, 53], 'id': 913290, 'original_language': 'en', 'original_title': 'Barbarian', 'overview': 'In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.', 'popularity': 9.9826, 'poster_path': '/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg', 'release_date': '2022-09-08', 'title': 'Barbarian', 'video': False, 'vote_average': 6.841, 'vote_count': 2951}",False,/b5Sq1p2qnLNlaU9XOwjNNdbWmkP.jpg,"[27, 53]",913290,en,Barbarian,"In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",9.9826,/idT5mnqPcJgSkvpDX7pJffBzdVH.jpg,2022-09-08,Barbarian,False,6.841,2951,"['Horror', 'Thriller']"
744,2022,"{'adult': False, 'backdrop_path': '/uR0FopHrAjDlG5q6PZB07a1JOva.jpg', 'genre_ids': [16, 878, 28], 'id': 610150, 'original_language': 'ja', 'original_title': 'ドラゴンボール超 スーパーヒーロー', 'overview': 'The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.', 'popularity': 5.9444, 'poster_path': '/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg', 'release_date': '2022-06-11', 'title': 'Dragon Ball Super: Super Hero', 'video': False, 'vote_average': 7.887, 'vote_count': 2947}",False,/uR0FopHrAjDlG5q6PZB07a1JOva.jpg,"[16, 878, 28]",610150,ja,ドラゴンボール超 スーパーヒーロー,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",5.9444,/pi0iZOEHeA3ih4p1IwAG4x2DZNH.jpg,2022-06-11,Dragon Ball Super: Super Hero,False,7.887,2947,"['Animation', 'Science Fiction', 'Action']"
745,2022,"{'adult': False, 'backdrop_path': '/qBLEWvJNVsehJkEJqIigPsWyBse.jpg', 'genre_ids': [16, 35, 10751, 12, 14], 'id': 585083, 'original_language': 'en', 'original_title': 'Hotel Transylvania: Transformania', 'overview': 'When Van Helsing\'s mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it\'s too late, and before they drive each other crazy.', 'popularity': 10.1286, 'poster_path': '/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg', 'release_date': '2022-01-31', 'title': 'Hotel Transylvania: Transformania', 'video': False, 'vote_average': 7.051, 'vote_count': 2934}",False,/qBLEWvJNVsehJkEJqIigPsWyBse.jpg,"[16, 35, 10751, 12, 14]",585083,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",10.1286,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-01-31,Hotel Transylvania: Transformania,False,7.051,2934,"['Animation', 'Comedy', 'Family', 'Adventure', 'Fantasy']"
746,2022,"{'adult': False, 'backdrop_path': '/tfCNMP37jRX3TOetuce7FLkxNKa.jpg', 'genre_ids': [878, 9648, 53], 'id': 619730, 'original_language': 'en', 'original_title': ""Don't Worry Darling"", 'overview': 'Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.', 'popularity': 4.539, 'poster_path': '/jOqxKIOC92BVyinYO1Fm73XY7Tc.jpg', 'release_date': '2022-09-21', 'title': ""Don't Worry Darling"", 'video': False, 'vote_average': 6.779, 'vote_count': 2777}",False,/tfCNMP37jRX3TOetuce7FLkxNKa.jpg,"[878, 9648, 53]",619730,en,Don't Worry Darling,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",4.539,/jOqxKIOC92BVyinYO1Fm73XY7Tc.jpg,2022-09-21,Don't Worry Darling,False,6.779,2777,"['Science Fiction', 'Mystery', 'Thriller']"
747,2022,"{'adult': False, 'backdrop_path': '/gheQryumBi4xF0giH9nLfdjvjjS.jpg', 'genre_ids': [10749, 18], 'id': 762975, 'original_language': 'en', 'original_title': 'Purple Hearts', 'overview': 'An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.', 'popularity': 5.5731, 'poster_path': '/4JyNWkryifWbWXJyxcWh3pVya6N.jpg', 'release_date': '2022-07-29', 'title': 'Purple Hearts', 'video': False, 'vote_average': 8.058, 'vote_count': 2771}",False,/gheQryumBi4xF0giH9nLfdjvjjS.jpg,"[10749, 18]",762975,en,Purple Hearts,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",5.5731,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,2022-07-29,Purple Hearts,False,8.058,2771,"['Romance', 'Drama']"
748,2022,"{'adult': False, 'backdrop_path': '/hGr0FrLI74vqpBWTBOPloDBwOAK.jpg', 'genre_ids': [18, 35], 'id': 705861, 'original_language': 'en', 'original_title': 'Hustle', 'overview': ""After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA."", 'popularity': 4.8585, 'poster_path': '/xWic7kPq13oRxYjbGLApXCnc7pz.jpg', 'release_date': '2022-06-03', 'title': 'Hustle', 'video': False, 'vote_average': 7.719, 'vote_count': 2707}",False,/hGr0FrLI74vqpBWTBOPloDBwOAK.jpg,"[18, 35]",705861,en,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",4.8585,/xWic7kPq13oRxYjbGLApXCnc7pz.jpg,2022-06-03,Hustle,False,7.719,2707,"['Drama', 'Comedy']"
749,2022,"{'adult': False, 'backdrop_path': '/vNPY4oCSUp7CxbHkKJNRx1fmCl0.jpg', 'genre_ids': [35, 18], 'id': 497828, 'original_language': 'en', 'original_title': 'Triangle of Sadness', 'overview': 'A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.', 'popularity': 4.9444, 'poster_path': '/k9eLozCgCed5FGTSdHu0bBElAV8.jpg', 'release_date': '2022-09-18', 'title': 'Triangle of Sadness', 'video': False, 'vote_average': 7.028, 'vote_count': 2625}",False,/vNPY4oCSUp7CxbHkKJNRx1fmCl0.jpg,"[35, 18]",497828,en,Triangle of Sadness,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",4.9444,/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,2022-09-18,Triangle of Sadness,False,7.028,2625,"['Comedy', 'Drama']"
750,2022,"{'adult': False, 'backdrop_path': '/xQyGkQ8ICa4lgifGr3oZjkm3AJ2.jpg', 'genre_ids': [18], 'id': 804095, 'original_language': 'en', 'original_title': 'The Fabelmans', 'overview': 'Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.', 'popularity': 6.2848, 'poster_path': '/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg', 'release_date': '2022-11-11', 'title': 'The Fabelmans', 'video': False, 'vote_average': 7.574, 'vote_count': 2587}",False,/xQyGkQ8ICa4lgifGr3oZjkm3AJ2.jpg,[18],804095,en,The Fabelmans,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",6.2848,/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg,2022-11-11,The Fabelmans,False,7.574,2587,['Drama']
751,2022,"{'adult': False, 'backdrop_path': '/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg', 'genre_ids': [28, 10752], 'id': 840326, 'original_language': 'fi', 'original_title': 'Sisu', 'overview': 'When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him.', 'popularity': 13.9716, 'poster_path': '/zehhtcLHnTOE0lw9rLTIRsJeeW2.jpg', 'release_date': '2022-09-09', 'title': 'Sisu', 'video': False, 'vote_average': 7.398, 'vote_count': 2476}",False,/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg,"[28, 10752]",840326,fi,Sisu,"When an ex-soldier who discovers gold in the Lapland wilderness tries to take the loot into the city, German soldiers led by a brutal SS officer battle him.",13.9716,/zehhtcLHnTOE0lw9rLTIRsJeeW2.jpg,2022-09-09,Sisu,False,7.398,2476,"['Action', 'War']"
